customer_id,country,signup_date,journey_type
C08122,Indonesia,2025-10-18,converter
C08123,Indonesia,2025-04-18,converter
C08124,Indonesia,2025-02-03,no_touchpoint
C08125,Indonesia,2025-01-20,converter
C08126,Thailand,2025-09-05,no_touchpoint
C08127,Indonesia,2025-04-23,non_converter
C08128,Singapore,2025-03-26,non_converter
C08129,Indonesia,2025-09-10,non_converter
C08130,Indonesia,2025-12-09,converter
C08131,Thailand,2025-06-25,non_converter
C08132,Singapore,2025-07-10,non_converter
C08133,Indonesia,2025-05-13,converter
C08134,Singapore,2025-10-08,non_converter
C08135,Thailand,2025-06-19,converter
C08136,Indonesia,2025-06-17,converter
C08137,Thailand,2025-12-08,converter
C08138,Indonesia,2025-10-29,non_converter
C08139,Thailand,2025-05-23,no_touchpoint
C08140,Indonesia,2025-05-06,no_touchpoint
C08141,Indonesia,2025-01-12,non_converter
C08142,Indonesia,2025-05-20,non_converter
C08143,Indonesia,2025-09-18,converter
C08144,Indonesia,2025-07-27,converter
C08145,Indonesia,2025-10-30,no_touchpoint
C08146,Indonesia,2025-05-12,non_converter
C08147,Indonesia,2025-03-17,non_converter
C08148,Singapore,2025-04-23,converter
C08149,Indonesia,2025-05-08,converter
C08150,Singapore,2025-03-20,no_touchpoint
C08151,Indonesia,2025-12-24,no_touchpoint
C08152,Indonesia,2025-07-05,converter
C08153,Indonesia,2025-07-24,converter
C08154,Indonesia,2025-06-19,non_converter
C08155,Indonesia,2025-05-05,converter
C08156,Singapore,2025-09-04,converter
C08157,Indonesia,2025-12-06,converter
C08158,Singapore,2025-06-10,no_touchpoint
C08159,Indonesia,2025-01-30,non_converter
C08160,Indonesia,2025-08-10,converter
C08161,Singapore,2025-08-31,no_touchpoint
C08162,Singapore,2025-06-20,non_converter
C08163,Indonesia,2025-03-02,converter
C08164,Singapore,2025-09-07,no_touchpoint
C08165,Singapore,2025-09-09,non_converter
C08166,Indonesia,2025-07-22,non_converter
C08167,Indonesia,2025-07-27,converter
C08168,Indonesia,2025-05-01,no_touchpoint
C08169,Thailand,2025-11-09,converter
C08170,Indonesia,2025-06-22,converter
C08171,Indonesia,2025-06-17,converter
C08172,Indonesia,2025-02-12,converter
C08173,Thailand,2025-02-12,converter
C08174,Indonesia,2025-01-05,no_touchpoint
C08175,Indonesia,2025-08-08,non_converter
C08176,Singapore,2025-02-17,non_converter
C08177,Thailand,2025-12-24,non_converter
C08178,Indonesia,2025-01-27,converter
C08179,Indonesia,2025-04-01,converter
C08180,Singapore,2025-05-30,no_touchpoint
C08181,Thailand,2025-07-07,converter
C08182,Indonesia,2025-12-25,no_touchpoint
C08183,Indonesia,2025-10-20,non_converter
C08184,Singapore,2025-03-26,non_converter
C08185,Indonesia,2025-06-19,non_converter
C08186,Indonesia,2025-10-26,converter
C08187,Thailand,2025-01-21,converter
C08188,Thailand,2025-04-09,converter
C08189,Thailand,2025-07-20,converter
C08190,Indonesia,2025-09-09,converter
C08191,Indonesia,2025-10-31,no_touchpoint
C08192,Indonesia,2025-09-27,no_touchpoint
C08193,Indonesia,2025-11-10,non_converter
C08194,Indonesia,2025-02-03,non_converter
C08195,Indonesia,2025-05-14,no_touchpoint
C08196,Indonesia,2025-12-25,no_touchpoint
C08197,Thailand,2025-09-12,no_touchpoint
C08198,Indonesia,2025-12-19,converter
C08199,Singapore,2025-07-21,no_touchpoint
C08200,Indonesia,2025-12-07,non_converter
C08201,Thailand,2025-08-31,non_converter
C08202,Singapore,2025-07-03,non_converter
C08203,Indonesia,2025-06-06,non_converter
C08204,Thailand,2025-12-28,converter
C08205,Thailand,2025-08-03,converter
C08206,Thailand,2025-05-01,non_converter
C08207,Thailand,2025-06-08,no_touchpoint
C08208,Indonesia,2025-04-18,no_touchpoint
C08209,Thailand,2025-03-18,non_converter
C08210,Indonesia,2025-01-19,no_touchpoint
C08211,Singapore,2025-10-28,non_converter
C08212,Indonesia,2025-03-17,no_touchpoint
C08213,Indonesia,2025-08-18,converter
C08214,Indonesia,2025-02-07,converter
C08215,Thailand,2025-06-20,non_converter
C08216,Indonesia,2025-10-24,converter
C08217,Indonesia,2025-09-04,non_converter
C08218,Singapore,2025-03-04,non_converter
C08219,Singapore,2025-12-09,non_converter
C08220,Thailand,2025-10-10,converter
C08221,Singapore,2025-06-04,non_converter
C08222,Singapore,2025-04-18,non_converter
C08223,Indonesia,2025-12-02,converter
C08224,Indonesia,2025-03-22,non_converter
C08225,Indonesia,2025-06-26,converter
C08226,Thailand,2025-01-17,non_converter
C08227,Indonesia,2025-05-10,converter
C08228,Indonesia,2025-09-12,non_converter
C08229,Thailand,2025-07-23,converter
C08230,Indonesia,2025-06-15,converter
C08231,Thailand,2025-06-17,no_touchpoint
C08232,Indonesia,2025-12-29,non_converter
C08233,Singapore,2025-06-11,no_touchpoint
C08234,Singapore,2025-10-18,converter
C08235,Indonesia,2025-04-05,converter
C08236,Singapore,2025-03-26,non_converter
C08237,Indonesia,2025-08-01,non_converter
C08238,Indonesia,2025-06-21,no_touchpoint
C08239,Indonesia,2025-03-13,non_converter
C08240,Indonesia,2025-11-06,no_touchpoint
C08241,Singapore,2025-05-23,non_converter
C08242,Indonesia,2025-04-03,converter
C08243,Thailand,2025-01-05,no_touchpoint
C08244,Indonesia,2025-12-31,non_converter
C08245,Indonesia,2025-11-11,no_touchpoint
C08246,Indonesia,2025-01-02,converter
C08247,Indonesia,2025-09-14,non_converter
C08248,Indonesia,2025-03-17,non_converter
C08249,Singapore,2025-12-04,converter
C08250,Indonesia,2025-09-16,no_touchpoint
C08251,Singapore,2025-07-20,no_touchpoint
C08252,Thailand,2025-10-30,converter
C08253,Indonesia,2025-11-10,converter
C08254,Indonesia,2025-01-21,converter
C08255,Indonesia,2025-10-30,non_converter
C08256,Singapore,2025-10-03,no_touchpoint
C08257,Indonesia,2025-08-22,converter
C08258,Indonesia,2025-06-20,no_touchpoint
C08259,Thailand,2025-10-29,converter
C08260,Indonesia,2025-02-02,non_converter
C08261,Singapore,2025-08-02,no_touchpoint
C08262,Indonesia,2025-11-08,converter
C08263,Thailand,2025-06-11,converter
C08264,Indonesia,2025-04-25,no_touchpoint
C08265,Singapore,2025-06-03,no_touchpoint
C08266,Thailand,2025-01-20,converter
C08267,Singapore,2025-12-09,non_converter
C08268,Indonesia,2025-05-11,non_converter
C08269,Indonesia,2025-01-03,no_touchpoint
C08270,Indonesia,2025-01-21,converter
C08271,Indonesia,2025-08-19,converter
C08272,Indonesia,2025-01-02,non_converter
C08273,Thailand,2025-02-08,non_converter
C08274,Indonesia,2025-05-21,no_touchpoint
C08275,Singapore,2025-10-07,non_converter
C08276,Indonesia,2025-01-09,non_converter
C08277,Thailand,2025-11-24,non_converter
C08278,Thailand,2025-11-04,converter
C08279,Singapore,2025-09-12,converter
C08280,Indonesia,2025-04-20,converter
C08281,Indonesia,2025-10-10,no_touchpoint
C08282,Singapore,2025-03-01,non_converter
C08283,Indonesia,2025-07-19,no_touchpoint
C08284,Indonesia,2025-06-18,converter
C08285,Indonesia,2025-12-02,non_converter
C08286,Indonesia,2025-12-17,converter
C08287,Thailand,2025-06-18,non_converter
C08288,Indonesia,2025-09-03,non_converter
C08289,Singapore,2025-03-08,converter
C08290,Indonesia,2025-05-13,non_converter
C08291,Thailand,2025-05-30,non_converter
C08292,Indonesia,2025-08-01,converter
C08293,Indonesia,2025-08-07,no_touchpoint
C08294,Indonesia,2025-03-25,no_touchpoint
C08295,Indonesia,2025-05-28,converter
C08296,Thailand,2025-10-05,converter
C08297,Indonesia,2025-11-24,converter
C08298,Singapore,2025-03-21,non_converter
C08299,Singapore,2025-01-02,non_converter
C08300,Thailand,2025-02-03,non_converter
C08301,Singapore,2025-05-19,no_touchpoint
C08302,Thailand,2025-02-28,converter
C08303,Indonesia,2025-06-22,non_converter
C08304,Indonesia,2025-10-01,converter
C08305,Indonesia,2025-03-04,no_touchpoint
C08306,Indonesia,2025-11-11,non_converter
C08307,Indonesia,2025-02-12,non_converter
C08308,Indonesia,2025-02-17,no_touchpoint
C08309,Thailand,2025-07-18,converter
C08310,Singapore,2025-10-07,no_touchpoint
C08311,Singapore,2025-01-10,converter
C08312,Thailand,2025-11-14,non_converter
C08313,Singapore,2025-02-14,converter
C08314,Indonesia,2025-03-25,non_converter
C08315,Indonesia,2025-03-24,converter
C08316,Indonesia,2025-12-20,no_touchpoint
C08317,Singapore,2025-09-03,non_converter
C08318,Indonesia,2025-11-20,non_converter
C08319,Singapore,2025-06-24,no_touchpoint
C08320,Indonesia,2025-08-10,non_converter
C08321,Thailand,2025-09-20,non_converter
C08322,Indonesia,2025-07-26,no_touchpoint
C08323,Thailand,2025-04-08,converter
C08324,Thailand,2025-09-05,converter
C08325,Indonesia,2025-12-24,non_converter
C08326,Thailand,2025-04-27,non_converter
C08327,Indonesia,2025-09-11,non_converter
C08328,Indonesia,2025-08-23,non_converter
C08329,Indonesia,2025-11-25,non_converter
C08330,Indonesia,2025-01-22,non_converter
C08331,Indonesia,2025-04-07,converter
C08332,Indonesia,2025-07-01,converter
C08333,Singapore,2025-12-07,non_converter
C08334,Indonesia,2025-11-29,non_converter
C08335,Singapore,2025-01-04,converter
C08336,Indonesia,2025-08-26,no_touchpoint
C08337,Indonesia,2025-02-19,converter
C08338,Thailand,2025-10-15,non_converter
C08339,Indonesia,2025-10-31,converter
C08340,Indonesia,2025-09-11,non_converter
C08341,Thailand,2025-10-10,non_converter
C08342,Indonesia,2025-06-24,non_converter
C08343,Thailand,2025-01-17,converter
C08344,Indonesia,2025-11-23,non_converter
C08345,Indonesia,2025-06-09,no_touchpoint
C08346,Indonesia,2025-08-06,non_converter
C08347,Indonesia,2025-02-24,non_converter
C08348,Thailand,2025-06-03,non_converter
C08349,Thailand,2025-03-12,converter
C08350,Singapore,2025-07-14,non_converter
C08351,Indonesia,2025-05-24,non_converter
C08352,Singapore,2025-07-30,non_converter
C08353,Indonesia,2025-09-29,converter
C08354,Indonesia,2025-09-13,non_converter
C08355,Indonesia,2025-06-03,converter
C08356,Singapore,2025-01-14,non_converter
C08357,Indonesia,2025-06-17,converter
C08358,Singapore,2025-02-17,converter
C08359,Thailand,2025-09-26,non_converter
C08360,Indonesia,2025-02-21,converter
C08361,Singapore,2025-02-18,no_touchpoint
C08362,Indonesia,2025-06-20,non_converter
C08363,Indonesia,2025-03-05,converter
C08364,Indonesia,2025-04-19,non_converter
C08365,Indonesia,2025-02-10,no_touchpoint
C08366,Indonesia,2025-05-22,converter
C08367,Thailand,2025-10-09,converter
C08368,Thailand,2025-02-10,no_touchpoint
C08369,Singapore,2025-10-09,no_touchpoint
C08370,Indonesia,2025-12-20,no_touchpoint
C08371,Thailand,2025-10-10,converter
C08372,Singapore,2025-02-21,no_touchpoint
C08373,Indonesia,2025-01-21,non_converter
C08374,Indonesia,2025-08-04,converter
C08375,Indonesia,2025-06-20,non_converter
C08376,Indonesia,2025-01-27,non_converter
C08377,Singapore,2025-02-18,converter
C08378,Indonesia,2025-10-29,non_converter
C08379,Indonesia,2025-09-02,converter
C08380,Indonesia,2025-07-04,converter
C08381,Indonesia,2025-02-24,non_converter
C08382,Singapore,2025-10-30,non_converter
C08383,Indonesia,2025-05-07,no_touchpoint
C08384,Indonesia,2025-03-28,non_converter
C08385,Thailand,2025-10-19,converter
C08386,Thailand,2025-02-23,converter
C08387,Indonesia,2025-01-09,converter
C08388,Indonesia,2025-12-29,non_converter
C08389,Indonesia,2025-12-16,converter
C08390,Indonesia,2025-07-28,converter
C08391,Singapore,2025-09-25,converter
C08392,Thailand,2025-10-23,non_converter
C08393,Indonesia,2025-04-07,converter
C08394,Indonesia,2025-05-02,non_converter
C08395,Thailand,2025-04-19,non_converter
C08396,Indonesia,2025-07-18,non_converter
C08397,Indonesia,2025-09-28,converter
C08398,Indonesia,2025-03-11,non_converter
C08399,Indonesia,2025-10-30,converter
C08400,Indonesia,2025-10-24,converter
C08401,Thailand,2025-05-08,converter
C08402,Thailand,2025-03-05,non_converter
C08403,Thailand,2025-05-11,non_converter
C08404,Indonesia,2025-09-12,non_converter
C08405,Indonesia,2025-02-28,non_converter
C08406,Thailand,2025-04-08,converter
C08407,Indonesia,2025-12-20,converter
C08408,Thailand,2025-04-05,non_converter
C08409,Indonesia,2025-10-25,non_converter
C08410,Indonesia,2025-12-10,no_touchpoint
C08411,Indonesia,2025-12-31,non_converter
C08412,Thailand,2025-05-08,converter
C08413,Thailand,2025-02-06,no_touchpoint
C08414,Singapore,2025-03-10,converter
C08415,Singapore,2025-05-22,non_converter
C08416,Indonesia,2025-10-22,converter
C08417,Thailand,2025-04-18,non_converter
C08418,Indonesia,2025-12-23,non_converter
C08419,Indonesia,2025-02-24,non_converter
C08420,Indonesia,2025-08-17,converter
C08421,Thailand,2025-11-28,non_converter
C08422,Indonesia,2025-07-08,converter
C08423,Indonesia,2025-07-30,converter
C08424,Thailand,2025-09-23,non_converter
C08425,Thailand,2025-08-16,converter
C08426,Indonesia,2025-11-22,no_touchpoint
C08427,Indonesia,2025-07-19,converter
C08428,Singapore,2025-12-07,non_converter
C08429,Indonesia,2025-12-06,converter
C08430,Singapore,2025-09-08,converter
C08431,Indonesia,2025-08-12,converter
C08432,Indonesia,2025-01-02,converter
C08433,Indonesia,2025-03-23,no_touchpoint
C08434,Thailand,2025-01-31,converter
C08435,Indonesia,2025-09-26,converter
C08436,Indonesia,2025-07-31,converter
C08437,Indonesia,2025-05-28,converter
C08438,Indonesia,2025-05-24,no_touchpoint
C08439,Indonesia,2025-01-08,non_converter
C08440,Indonesia,2025-09-29,non_converter
C08441,Indonesia,2025-08-21,non_converter
C08442,Indonesia,2025-11-26,non_converter
C08443,Thailand,2025-04-13,non_converter
C08444,Thailand,2025-05-22,non_converter
C08445,Indonesia,2025-07-19,non_converter
C08446,Indonesia,2025-09-03,non_converter
C08447,Indonesia,2025-03-10,converter
C08448,Thailand,2025-05-01,non_converter
C08449,Indonesia,2025-07-16,converter
C08450,Indonesia,2025-10-10,non_converter
C08451,Indonesia,2025-03-16,non_converter
C08452,Indonesia,2025-07-09,non_converter
C08453,Indonesia,2025-12-20,non_converter
C08454,Indonesia,2025-12-04,non_converter
C08455,Thailand,2025-06-08,non_converter
C08456,Indonesia,2025-01-11,non_converter
C08457,Indonesia,2025-02-24,non_converter
C08458,Indonesia,2025-05-25,non_converter
C08459,Thailand,2025-05-06,non_converter
C08460,Singapore,2025-12-09,non_converter
C08461,Indonesia,2025-11-11,non_converter
C08462,Singapore,2025-09-29,no_touchpoint
C08463,Indonesia,2025-11-18,non_converter
C08464,Indonesia,2025-09-28,non_converter
C08465,Indonesia,2025-01-11,converter
C08466,Thailand,2025-12-20,non_converter
C08467,Indonesia,2025-08-03,non_converter
C08468,Indonesia,2025-01-01,converter
C08469,Indonesia,2025-04-06,non_converter
C08470,Thailand,2025-06-06,non_converter
C08471,Indonesia,2025-08-06,converter
C08472,Indonesia,2025-05-20,converter
C08473,Indonesia,2025-11-18,non_converter
C08474,Indonesia,2025-11-05,non_converter
C08475,Indonesia,2025-07-02,non_converter
C08476,Thailand,2025-08-30,non_converter
C08477,Indonesia,2025-05-06,converter
C08478,Indonesia,2025-06-22,no_touchpoint
C08479,Indonesia,2025-05-04,non_converter
C08480,Indonesia,2025-09-10,converter
C08481,Indonesia,2025-10-15,non_converter
C08482,Indonesia,2025-02-09,converter
C08483,Indonesia,2025-03-12,converter
C08484,Indonesia,2025-01-23,non_converter
C08485,Indonesia,2025-07-31,non_converter
C08486,Indonesia,2025-02-07,no_touchpoint
C08487,Indonesia,2025-10-08,converter
C08488,Indonesia,2025-03-11,no_touchpoint
C08489,Indonesia,2025-04-20,non_converter
C08490,Indonesia,2025-02-19,non_converter
C08491,Singapore,2025-01-06,non_converter
C08492,Indonesia,2025-07-29,non_converter
C08493,Thailand,2025-05-24,non_converter
C08494,Singapore,2025-08-19,non_converter
C08495,Indonesia,2025-02-17,non_converter
C08496,Thailand,2025-05-02,converter
C08497,Thailand,2025-02-17,converter
C08498,Indonesia,2025-11-03,non_converter
C08499,Singapore,2025-11-19,converter
C08500,Indonesia,2025-05-04,non_converter
C08501,Indonesia,2025-12-19,non_converter
C08502,Thailand,2025-03-27,non_converter
C08503,Thailand,2025-12-23,non_converter
C08504,Thailand,2025-09-08,converter
C08505,Thailand,2025-04-21,converter
C08506,Indonesia,2025-06-19,no_touchpoint
C08507,Indonesia,2025-09-15,converter
C08508,Indonesia,2025-10-22,non_converter
C08509,Thailand,2025-08-07,non_converter
C08510,Thailand,2025-07-02,no_touchpoint
C08511,Thailand,2025-10-12,converter
C08512,Thailand,2025-01-14,non_converter
C08513,Indonesia,2025-11-18,no_touchpoint
C08514,Indonesia,2025-12-08,no_touchpoint
C08515,Thailand,2025-03-30,converter
C08516,Thailand,2025-04-30,non_converter
C08517,Indonesia,2025-04-02,non_converter
C08518,Indonesia,2025-04-18,non_converter
C08519,Indonesia,2025-06-01,no_touchpoint
C08520,Indonesia,2025-12-05,non_converter
C08521,Indonesia,2025-11-13,no_touchpoint
C08522,Thailand,2025-03-02,non_converter
C08523,Indonesia,2025-04-15,non_converter
C08524,Thailand,2025-06-03,converter
C08525,Indonesia,2025-08-10,non_converter
C08526,Thailand,2025-02-02,converter
C08527,Indonesia,2025-03-23,no_touchpoint
C08528,Indonesia,2025-01-04,non_converter
C08529,Indonesia,2025-01-18,non_converter
C08530,Thailand,2025-12-17,non_converter
C08531,Indonesia,2025-08-04,non_converter
C08532,Indonesia,2025-03-22,non_converter
C08533,Indonesia,2025-03-20,converter
C08534,Indonesia,2025-08-11,no_touchpoint
C08535,Indonesia,2025-03-27,no_touchpoint
C08536,Thailand,2025-09-24,non_converter
C08537,Indonesia,2025-12-13,non_converter
C08538,Singapore,2025-10-30,no_touchpoint
C08539,Singapore,2025-10-27,no_touchpoint
C08540,Indonesia,2025-08-20,non_converter
C08541,Indonesia,2025-11-01,converter
C08542,Indonesia,2025-10-18,non_converter
C08543,Indonesia,2025-08-18,no_touchpoint
C08544,Thailand,2025-11-09,converter
C08545,Indonesia,2025-08-16,converter
C08546,Thailand,2025-05-14,non_converter
C08547,Indonesia,2025-01-11,non_converter
C08548,Indonesia,2025-06-01,converter
C08549,Indonesia,2025-10-02,non_converter
C08550,Singapore,2025-02-16,non_converter
C08551,Thailand,2025-03-01,converter
C08552,Singapore,2025-03-06,no_touchpoint
C08553,Thailand,2025-04-28,non_converter
C08554,Singapore,2025-10-01,non_converter
C08555,Indonesia,2025-02-27,non_converter
C08556,Singapore,2025-07-22,no_touchpoint
C08557,Thailand,2025-10-25,non_converter
C08558,Indonesia,2025-03-11,no_touchpoint
C08559,Indonesia,2025-04-03,non_converter
C08560,Thailand,2025-04-29,non_converter
C08561,Singapore,2025-05-04,non_converter
C08562,Singapore,2025-09-18,converter
C08563,Singapore,2025-10-06,converter
C08564,Indonesia,2025-05-04,converter
C08565,Indonesia,2025-02-12,non_converter
C08566,Indonesia,2025-10-03,converter
C08567,Indonesia,2025-05-14,non_converter
C08568,Thailand,2025-03-11,no_touchpoint
C08569,Indonesia,2025-01-23,non_converter
C08570,Indonesia,2025-04-16,non_converter
C08571,Thailand,2025-04-23,converter
C08572,Indonesia,2025-02-15,converter
C08573,Indonesia,2025-11-16,non_converter
C08574,Thailand,2025-08-05,non_converter
C08575,Indonesia,2025-10-07,no_touchpoint
C08576,Indonesia,2025-06-14,converter
C08577,Indonesia,2025-12-15,converter
C08578,Indonesia,2025-06-22,converter
C08579,Thailand,2025-01-06,non_converter
C08580,Thailand,2025-12-07,non_converter
C08581,Indonesia,2025-01-16,non_converter
C08582,Thailand,2025-03-26,converter
C08583,Indonesia,2025-11-23,converter
C08584,Thailand,2025-02-12,non_converter
C08585,Singapore,2025-09-04,no_touchpoint
C08586,Indonesia,2025-02-20,converter
